縣市別,場址名稱,場址坐標,場址地址,場址地號,場址種類,場址面積(平方公尺),公告為控制場址日期,公告為控制場址公文,公告解除控制場址日期,公告解除控制場址公文,公告為整治場址日期,公告為整治場址公文,公告解除整治場址日期,公告解除整治場址公文,公告劃定地下水受污染限制使用地區及限制事項日期,公告劃定地下水受污染限制使用地區及限制事項公文,公告解除劃定地下水受污染限制使用地區及限制事項日期,公告解除劃定地下水受污染限制使用地區及限制事項公文,場址列管狀態,土壤/地下水污染物,污染情形,場址現況概述,重要注意事項,改善整治進度
臺中市,大里區詹厝園段173(部分)地號,X：216316，Y：2664907,臺中市大里區詹厝園段173(部分)地號,臺中市大里區詹厝園段173(部分)地號,農地,355,2011/03/22,府授環水字第10000475762號,2014/09/10,府授環水字第1030170027號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段173（部分）、171（部分）地號構成坵塊（面積505平方公尺）,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,大里區詹厝園段171-2(部分)地號,X：216385，Y：2664914,臺中市大里區詹厝園段171-2(部分)地號,臺中市大里區詹厝園段171-2(部分)地號,農地,233,2011/03/22,府授環水字第10000475762號,2013/11/13,府授環水字第1020214479號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段171-9（部分）、171-2（部分）、171-1（部分）地號構成坵塊（面積497平方公尺）,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,大里區詹厝園段171-9(部分)地號,X：216366，Y：2664911,臺中市大里區詹厝園段171-9(部分)地號,臺中市大里區詹厝園段171-9(部分)地號,農地,210,2011/03/22,府授環水字第10000475762號,2013/11/13,府授環水字第1020214479號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段171-9（部分）、171-2（部分）、171-1（部分）地號構成坵塊（面積497平方公尺）,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,大里區詹厝園段160-2(部分)地號,X：216906，Y：2665203,臺中市大里區詹厝園段160-2(部分)地號,臺中市大里區詹厝園段160-2(部分)地號,農地,79,2011/03/22,府授環水字第10000475762號,2014/07/03,府授環水字第1030114984號,無,無,無,無,無,無,無,無,公告解除控制場址,銅/無,重金屬銅超過食用作物農地土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段162(部分之456平方公尺前面已列不再重覆)及詹厝園段162-1、160-3、160-2地號（面積113平方公尺）構成坵塊,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀，請土地所有人勿採收，土地將強制停耕至改善完成為止。土地所有人可依此公告向轄區公所申請停耕補償，每年二期直至農地改善完成解除列管為止，若已請領休耕補償或停灌補償者，不得再申請停耕補償費。,完成控制並解除列管
臺中市,大里區詹厝園段160-3(部分)地號,X：216913，Y：2665205,臺中市大里區詹厝園段160-3(部分)地號,臺中市大里區詹厝園段160-3(部分)地號,農地,5,2011/03/22,府授環水字第10000475762號,2014/07/03,府授環水字第1030114984號,無,無,無,無,無,無,無,無,公告解除控制場址,銅/無,重金屬銅超過食用作物農地土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段162(部分之456平方公尺前面已列不再重覆)及詹厝園段162-1、160-3、160-2地號（面積113平方公尺）構成坵塊,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀，請土地所有人勿採收，土地將強制停耕至改善完成為止。土地所有人可依此公告向轄區公所申請停耕補償，每年二期直至農地改善完成解除列管為止，若已請領休耕補償或停灌補償者，不得再申請停耕補償費。,完成控制並解除列管
臺中市,大里區詹厝園段190(部分)地號,X：216135，Y：2664783,臺中市大里區詹厝園段190(部分)地號,臺中市大里區詹厝園段190(部分)地號,農地,40,2011/03/22,府授環水字第10000475762號,2013/06/11,府授環水字第1020104949號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,"1.農業使用，停耕中。2.詹厝園段187-1（部分）、190（部分）地號構成坵塊（面積1,049平方公尺）",上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,大里區詹厝園段185-2(部分)地號之2,X：216194，Y：2664774,臺中市大里區詹厝園段185-2(部分)地號之2,臺中市大里區詹厝園段185-2(部分)地號之2,農地,6,2011/03/22,府授環水字第10000475762號,2013/06/11,府授環水字第1020104949號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,"1.農業使用，停耕中。2.詹厝園段187-1（部分）、189（部分）、190（部分）、187-2（部分）、185-2（部分）地號構成坵塊（面積2,957平方公尺）",上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,大里區詹厝園段187-2(部分)地號之2,X：216191，Y：2664800,臺中市大里區詹厝園段187-2(部分)地號之2,臺中市大里區詹厝園段187-2(部分)地號之2,農地,40,2011/03/22,府授環水字第10000475762號,2013/06/11,府授環水字第1020104949號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,"1.農業使用，停耕中。2.詹厝園段187-1（部分）、189（部分）、190（部分）、187-2（部分）、185-2（部分）地號構成坵塊（面積2,957平方公尺）",上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,大里區詹厝園段190(部分)地號之2,X：216139，Y：2664826,臺中市大里區詹厝園段190(部分)地號之2,臺中市大里區詹厝園段190(部分)地號之2,農地,9,2011/03/22,府授環水字第10000475762號,2013/06/11,府授環水字第1020104949號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,"1.農業使用，停耕中。2.詹厝園段187-1（部分）、189（部分）、190（部分）、187-2（部分）、185-2（部分）地號構成坵塊（面積2,957平方公尺）",上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,臺中市大里區詹厝園段166-1(部分),X：216563，Y：2664912,臺中市大里區詹厝園段166-1(部分),臺中市大里區詹厝園段166-1(部分),農地,167,2011/03/22,府授環水字第10000475762號,2013/11/13,府授環水字第1020214479號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;銅;鎳/無,重金屬銅超過食用作物農地土壤污染管制標準；鉻、鎳超過土壤污染管制標準,"1.農業使用，停耕中。2.詹厝園段170-5（部分）、166-1（部分）、170-1（部分）、171-1（部分）地號構成坵塊（面積1,289平方公尺）",上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,臺中市大里區詹厝園段171-1(部分)-2,X：216435，Y：2664915,臺中市大里區詹厝園段171-1(部分)-2,臺中市大里區詹厝園段171-1(部分)-2,農地,253,2011/03/22,府授環水字第10000475762號,2013/06/11,府授環水字第1020104949號,無,無,無,無,無,無,無,無,公告解除控制場址,鎳/無,重金屬鎳超過土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段171-1（部分）、170-5（部分）地號構成坵塊（面積596平方公尺）,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,臺中市大里區詹厝園段170-5(部分)-3,X：216431，Y：2664932,臺中市大里區詹厝園段170-5(部分)-3,臺中市大里區詹厝園段170-5(部分)-3,農地,343,2011/03/22,府授環水字第10000475762號,2013/06/11,府授環水字第1020104949號,無,無,無,無,無,無,無,無,公告解除控制場址,鎳/無,重金屬鎳超過土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段171-1（部分）、170-5（部分）地號構成坵塊（面積596平方公尺）,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,臺中市大里區詹厝園段171-2(部分)-2,X：216403，Y：2664910,臺中市大里區詹厝園段171-2(部分)-2,臺中市大里區詹厝園段171-2(部分)-2,農地,460,2011/03/22,府授環水字第10000475762號,2013/11/13,府授環水字第1020214479號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段171-1（部分）、171-2（部分）、171-9（部分）、185-3（部分）地號構成坵塊（面積823平方公尺）,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,臺中市大里區詹厝園段171-1(部分)-3,X：216422，Y：2664910,臺中市大里區詹厝園段171-1(部分)-3,臺中市大里區詹厝園段171-1(部分)-3,農地,277,2011/03/22,府授環水字第10000475762號,2013/11/13,府授環水字第1020214479號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段171-1（部分）、171-2（部分）、171-9（部分）、185-3（部分）地號構成坵塊（面積823平方公尺）,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,臺中市大里區詹厝園段185-3(部分),X：216421，Y：2664894,臺中市大里區詹厝園段185-3(部分),臺中市大里區詹厝園段185-3(部分),農地,17,2011/03/22,府授環水字第10000475762號,2013/11/13,府授環水字第1020214479號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段171-1（部分）、171-2（部分）、171-9（部分）、185-3（部分）地號構成坵塊（面積823平方公尺）,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,臺中市大里區詹厝園段130-1(部分),X：216424，Y：2664880,臺中市大里區詹厝園段130-1(部分),臺中市大里區詹厝園段130-1(部分),農地,635,2011/03/22,府授環水字第10000475762號,2013/11/13,府授環水字第1020214479號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段130-1（部分）、171（部分）、171-9（部分）、185-3（部分）、131-1（部分）、131-2（部分）地號構成坵塊（面積782平方公尺）,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
臺中市,臺中市大里區詹厝園段171(部分)-2,X：216383，Y：2664889,臺中市大里區詹厝園段171(部分)-2,臺中市大里區詹厝園段171(部分)-2,農地,8,2011/03/22,府授環水字第10000475762號,2013/11/13,府授環水字第1020214479號,無,無,無,無,無,無,無,無,公告解除控制場址,鉻;鎳/無,重金屬鉻、鎳超過土壤污染管制標準,1.農業使用，停耕中。2.詹厝園段130-1（部分）、171（部分）、171-9（部分）、185-3（部分）、131-1（部分）、131-2（部分）地號構成坵塊（面積782平方公尺）,上述農地因遭受重金屬污染，地上之食用作物均須剷除、銷毀並強制停耕至改善完成為止，停耕期間予以補償停耕補償費,完成控制並解除列管
